Reaction Date,Reaction Type,Parent Type,Parent ID
"Dec 16, 2018, 1:17:59 PM",Kudos,Activity,2019921555
"Dec 16, 2018, 1:18:04 PM",Kudos,Activity,2019989705
"Dec 16, 2018, 1:18:06 PM",Kudos,Activity,2019884305
"Dec 16, 2018, 1:19:58 PM",Kudos,Activity,2020013505
"Dec 17, 2018, 6:25:05 PM",Kudos,Activity,2021870247
"Dec 17, 2018, 6:25:08 PM",Kudos,Activity,2021861982
"Dec 17, 2018, 6:25:11 PM",Kudos,Activity,2021710810
"Dec 20, 2018, 8:25:57 PM",Kudos,Activity,2027134528
"Dec 20, 2018, 8:26:01 PM",Kudos,Activity,2026650586
"Dec 20, 2018, 8:26:04 PM",Kudos,Activity,2026371029
"Dec 20, 2018, 8:26:07 PM",Kudos,Activity,2026287645
"Dec 20, 2018, 8:27:00 PM",Kudos,Activity,2025137889
"Dec 20, 2018, 8:27:05 PM",Kudos,Activity,2023559922
"Dec 20, 2018, 8:27:07 PM",Kudos,Activity,2023516602
"Dec 20, 2018, 8:27:10 PM",Kudos,Activity,2023459945
"Dec 20, 2018, 8:27:12 PM",Kudos,Activity,2023168724
"Dec 22, 2018, 8:25:13 PM",Kudos,Activity,2029463595
"Dec 22, 2018, 8:25:18 PM",Kudos,Activity,2029417832
"Dec 22, 2018, 8:25:21 PM",Kudos,Activity,2029452851
"Dec 22, 2018, 8:25:30 PM",Kudos,Activity,2029381267
"Dec 22, 2018, 8:25:32 PM",Kudos,Activity,2029395275
"Dec 22, 2018, 8:25:35 PM",Kudos,Activity,2029389872
"Dec 22, 2018, 8:25:37 PM",Kudos,Activity,2029303587
"Dec 23, 2018, 6:13:09 PM",Kudos,Activity,2031415200
"Dec 23, 2018, 6:13:11 PM",Kudos,Activity,2031653611
"Dec 23, 2018, 6:13:19 PM",Kudos,Activity,2031323062
"Dec 23, 2018, 6:13:29 PM",Kudos,Activity,2031234334
"Dec 23, 2018, 6:13:38 PM",Kudos,Activity,2031412548
"Dec 23, 2018, 6:13:42 PM",Kudos,Activity,2031208106
"Dec 27, 2018, 8:33:59 PM",Kudos,Activity,2038604587
"Dec 27, 2018, 8:34:02 PM",Kudos,Activity,2037838017
"Dec 27, 2018, 8:34:06 PM",Kudos,Activity,2038582228
"Dec 27, 2018, 8:34:08 PM",Kudos,Activity,2038306797
"Dec 27, 2018, 8:34:10 PM",Kudos,Activity,2036614197
"Dec 27, 2018, 8:34:13 PM",Kudos,Activity,2035823057
"Dec 27, 2018, 8:34:16 PM",Kudos,Activity,2036664305
"Dec 27, 2018, 8:34:29 PM",Kudos,Activity,2034704046
"Dec 27, 2018, 8:34:33 PM",Kudos,Activity,2034396697
"Dec 27, 2018, 8:34:38 PM",Kudos,Activity,2033528785
"Dec 27, 2018, 8:34:41 PM",Kudos,Activity,2033338917
"Dec 28, 2018, 8:16:50 PM",Kudos,Activity,2040470892
"Dec 28, 2018, 8:16:53 PM",Kudos,Activity,2039979956
"Dec 28, 2018, 8:17:17 PM",Kudos,Activity,2040080387
"Dec 28, 2018, 8:17:30 PM",Kudos,Activity,2039236559
"Dec 28, 2018, 8:17:57 PM",Kudos,Activity,2039236663
"Dec 28, 2018, 8:18:03 PM",Kudos,Activity,2039236714
"Dec 29, 2018, 5:32:01 PM",Kudos,Activity,2041981086
"Dec 29, 2018, 5:32:05 PM",Kudos,Activity,2041773507
"Dec 29, 2018, 5:32:13 PM",Kudos,Activity,2041932136
"Dec 30, 2018, 2:33:23 PM",Kudos,Activity,2043729953
"Dec 30, 2018, 2:33:29 PM",Kudos,Activity,2043686703
"Dec 30, 2018, 2:33:46 PM",Kudos,Activity,2043503248
"Dec 30, 2018, 2:33:53 PM",Kudos,Activity,2043791778
"Dec 31, 2018, 4:08:44 PM",Kudos,Activity,2046022987
"Dec 31, 2018, 4:08:50 PM",Kudos,Activity,2045946511
"Dec 31, 2018, 4:08:54 PM",Kudos,Activity,2045724251
"Jan 5, 2019, 1:29:38 AM",Kudos,Activity,2050041216
"Jan 5, 2019, 1:29:53 AM",Kudos,Activity,2047772867
"Jan 5, 2019, 1:29:56 AM",Kudos,Activity,2048358232
"Jan 5, 2019, 5:42:54 PM",Kudos,Activity,2056927299
"Jan 5, 2019, 5:42:59 PM",Kudos,Activity,2056938151
"Jan 5, 2019, 5:43:02 PM",Kudos,Activity,2056747051
"Jan 5, 2019, 5:43:05 PM",Kudos,Activity,2057025599
"Jan 5, 2019, 5:43:23 PM",Kudos,Activity,2056827373
"Jan 5, 2019, 5:43:29 PM",Kudos,Activity,2056359085
"Jan 5, 2019, 5:43:37 PM",Kudos,Activity,2056355616
"Jan 5, 2019, 5:43:42 PM",Kudos,Activity,2056359075
"Jan 5, 2019, 5:43:45 PM",Kudos,Activity,2056702119
"Jan 5, 2019, 5:43:53 PM",Kudos,Activity,2056895675
"Jan 5, 2019, 5:43:57 PM",Kudos,Activity,2057018515
"Jan 5, 2019, 5:43:59 PM",Kudos,Activity,2057030879
"Jan 8, 2019, 2:53:13 AM",Kudos,Activity,2062017319
"Jan 8, 2019, 2:53:17 AM",Kudos,Activity,2062682042
"Jan 8, 2019, 2:53:21 AM",Kudos,Activity,2061757292
"Jan 8, 2019, 2:53:27 AM",Kudos,Activity,2062307171
"Jan 8, 2019, 2:53:30 AM",Kudos,Activity,2061731420
"Jan 8, 2019, 2:53:49 AM",Kudos,Activity,2061844294
"Jan 8, 2019, 2:53:52 AM",Kudos,Activity,2059340681
"Jan 8, 2019, 2:54:01 AM",Kudos,Activity,2059598823
"Jan 8, 2019, 6:51:14 PM",Kudos,Activity,2064453920
"Jan 8, 2019, 6:51:16 PM",Kudos,Activity,2064367216
"Jan 10, 2019, 6:12:50 AM",Kudos,Activity,2066206729
"Jan 10, 2019, 6:12:56 AM",Kudos,Activity,2066878123
"Jan 10, 2019, 6:12:59 AM",Kudos,Activity,2066878349
"Jan 10, 2019, 6:13:04 AM",Kudos,Activity,2066877981
"Jan 11, 2019, 8:27:05 AM",Kudos,Activity,2069134154
"Jan 11, 2019, 8:27:09 AM",Kudos,Activity,2068585452
"Jan 11, 2019, 8:27:17 AM",Kudos,Activity,2068938759
"Jan 12, 2019, 3:23:59 PM",Kudos,Activity,2073075506
"Jan 12, 2019, 3:24:01 PM",Kudos,Activity,2073018301
"Jan 12, 2019, 3:24:05 PM",Kudos,Activity,2072999065
"Jan 12, 2019, 3:24:24 PM",Kudos,Activity,2072870691
"Jan 13, 2019, 12:58:23 AM",Kudos,Activity,2074077827
"Jan 13, 2019, 12:58:29 AM",Kudos,Activity,2074088299
"Jan 13, 2019, 12:58:43 AM",Kudos,Activity,2074088235
"Jan 13, 2019, 12:59:15 AM",Kudos,Activity,2073032893
"Jan 13, 2019, 5:21:47 PM",Kudos,Activity,2075632613
"Jan 13, 2019, 5:21:51 PM",Kudos,Activity,2075415783
"Jan 13, 2019, 5:21:56 PM",Kudos,Activity,2075332198
"Jan 13, 2019, 5:22:13 PM",Kudos,Activity,2075975244
"Jan 13, 2019, 5:22:17 PM",Kudos,Activity,2075821573
"Jan 13, 2019, 5:22:20 PM",Kudos,Activity,2075264763
"Jan 13, 2019, 5:22:28 PM",Kudos,Activity,2075821340
"Jan 15, 2019, 8:41:05 AM",Kudos,Activity,2078485012
"Jan 15, 2019, 8:41:09 AM",Kudos,Activity,2078077506
"Jan 15, 2019, 8:41:18 AM",Kudos,Activity,2078280249
"Jan 15, 2019, 8:41:25 AM",Kudos,Activity,2076745724
"Jan 19, 2019, 2:52:48 PM",Kudos,Activity,2088812225
"Jan 19, 2019, 2:52:55 PM",Kudos,Activity,2088888253
"Jan 19, 2019, 2:52:57 PM",Kudos,Activity,2088894752
"Jan 19, 2019, 2:53:11 PM",Kudos,Activity,2086898961
"Jan 19, 2019, 2:53:13 PM",Kudos,Activity,2084798975
"Jan 19, 2019, 2:53:15 PM",Kudos,Activity,2084843572
"Jan 19, 2019, 2:53:17 PM",Kudos,Activity,2086719890
"Jan 19, 2019, 2:53:19 PM",Kudos,Activity,2082651026
"Jan 19, 2019, 2:53:21 PM",Kudos,Activity,2088446058
"Jan 19, 2019, 2:53:24 PM",Kudos,Activity,2086547314
"Jan 19, 2019, 2:53:26 PM",Kudos,Activity,2084536740
"Jan 19, 2019, 2:53:34 PM",Kudos,Activity,2082649082
"Jan 19, 2019, 2:53:38 PM",Kudos,Activity,2082261144
"Jan 19, 2019, 2:54:09 PM",Kudos,Activity,2082341483
"Jan 19, 2019, 2:54:14 PM",Kudos,Activity,2080421260
"Jan 19, 2019, 2:54:17 PM",Kudos,Activity,2088318887
"Jan 19, 2019, 2:54:27 PM",Kudos,Activity,2087564592
"Jan 19, 2019, 2:54:47 PM",Kudos,Activity,2079910412
"Jan 20, 2019, 11:42:45 AM",Kudos,Activity,2090903005
"Jan 20, 2019, 11:42:49 AM",Kudos,Activity,2091022985
"Jan 20, 2019, 6:24:49 PM",Kudos,Activity,2091425772
"Jan 21, 2019, 6:02:52 PM",Kudos,Activity,2093939232
"Jan 25, 2019, 2:00:03 PM",Kudos,Activity,2101820669
"Jan 25, 2019, 2:00:09 PM",Kudos,Activity,2101781853
"Jan 25, 2019, 2:00:13 PM",Kudos,Activity,2101781907
"Jan 25, 2019, 2:00:18 PM",Kudos,Activity,2100440901
"Jan 25, 2019, 2:00:21 PM",Kudos,Activity,2097797684
"Jan 25, 2019, 2:00:33 PM",Kudos,Activity,2098908533
"Jan 25, 2019, 2:00:44 PM",Kudos,Activity,2098605275
"Jan 26, 2019, 3:38:24 PM",Kudos,Activity,2104218857
"Jan 26, 2019, 3:38:36 PM",Kudos,Activity,2104341551
"Jan 26, 2019, 3:38:42 PM",Kudos,Activity,2103941578
"Jan 26, 2019, 3:38:46 PM",Kudos,Activity,2104192209
"Jan 26, 2019, 3:38:48 PM",Kudos,Activity,2104626718
"Jan 26, 2019, 3:38:51 PM",Kudos,Activity,2104152559
"Jan 26, 2019, 3:39:01 PM",Kudos,Activity,2102475207
"Jan 26, 2019, 3:39:09 PM",Kudos,Activity,2102944546
"Jan 26, 2019, 7:26:12 PM",Kudos,Activity,2104872833
"Jan 27, 2019, 4:31:36 PM",Kudos,Activity,2106441269
"Jan 27, 2019, 4:31:39 PM",Kudos,Activity,2106827991
"Jan 27, 2019, 4:31:48 PM",Kudos,Activity,2107118079
"Jan 27, 2019, 4:31:55 PM",Kudos,Activity,2106557034
"Feb 2, 2019, 4:52:45 PM",Kudos,Activity,2118742177
"Feb 2, 2019, 4:52:47 PM",Kudos,Activity,2118823347
"Feb 2, 2019, 4:52:49 PM",Kudos,Activity,2118801179
"Feb 2, 2019, 4:52:52 PM",Kudos,Activity,2119018568
"Feb 2, 2019, 4:52:54 PM",Kudos,Activity,2118900803
"Feb 2, 2019, 4:52:57 PM",Kudos,Activity,2115557542
"Feb 2, 2019, 4:53:00 PM",Kudos,Activity,2117358548
"Feb 2, 2019, 4:53:07 PM",Kudos,Activity,2115634821
"Feb 2, 2019, 4:53:11 PM",Kudos,Activity,2113510977
"Feb 2, 2019, 4:53:14 PM",Kudos,Activity,2117438108
"Feb 2, 2019, 4:53:16 PM",Kudos,Activity,2115032905
"Feb 2, 2019, 4:53:19 PM",Kudos,Activity,2110725755
"Feb 2, 2019, 4:53:22 PM",Kudos,Activity,2111426547
"Feb 2, 2019, 4:53:25 PM",Kudos,Activity,2115896664
"Feb 2, 2019, 4:53:37 PM",Kudos,Activity,2113018419
"Feb 2, 2019, 4:53:42 PM",Kudos,Activity,2111019172
"Feb 2, 2019, 7:06:15 PM",Kudos,Activity,2119683602
"Feb 2, 2019, 7:06:24 PM",Kudos,Activity,2119733785
"Feb 6, 2019, 12:48:07 PM",Kudos,Activity,2126338876
"Feb 6, 2019, 12:48:14 PM",Kudos,Activity,2126168803
"Feb 6, 2019, 12:48:16 PM",Kudos,Activity,2126092122
"Feb 6, 2019, 12:48:20 PM",Kudos,Activity,2125796730
"Feb 6, 2019, 12:48:36 PM",Kudos,Activity,2123858129
"Feb 6, 2019, 12:48:39 PM",Kudos,Activity,2125433642
"Feb 6, 2019, 12:48:45 PM",Kudos,Activity,2121300785
"Feb 6, 2019, 12:49:02 PM",Kudos,Activity,2121212593
"Feb 6, 2019, 12:49:06 PM",Kudos,Activity,2121505796
"Feb 6, 2019, 12:49:16 PM",Kudos,Activity,2121509417
"Feb 6, 2019, 12:49:18 PM",Kudos,Activity,2123284518
"Feb 6, 2019, 12:49:22 PM",Kudos,Activity,2120670877
"Feb 6, 2019, 12:49:25 PM",Kudos,Activity,2123849236
"Feb 6, 2019, 12:49:30 PM",Kudos,Activity,2122212612
"Feb 6, 2019, 12:49:40 PM",Kudos,Post,4293064
"Feb 6, 2019, 12:49:43 PM",Kudos,Activity,2120904018
"Feb 14, 2019, 8:12:21 PM",Kudos,Activity,2149292890
"Feb 14, 2019, 8:12:23 PM",Kudos,Activity,2148962225
"Feb 14, 2019, 8:12:31 PM",Kudos,Activity,2148561743
"Feb 14, 2019, 8:12:41 PM",Kudos,Activity,2142994930
"Feb 14, 2019, 8:12:44 PM",Kudos,Activity,2142988391
"Feb 14, 2019, 8:12:47 PM",Kudos,Activity,2142967105
"Feb 14, 2019, 8:12:49 PM",Kudos,Activity,2140706287
"Feb 14, 2019, 8:12:51 PM",Kudos,Activity,2143899016
"Feb 14, 2019, 8:12:53 PM",Kudos,Activity,2143587370
"Feb 14, 2019, 8:12:55 PM",Kudos,Activity,2143630515
"Feb 14, 2019, 8:12:58 PM",Kudos,Activity,2141129305
"Feb 14, 2019, 8:13:01 PM",Kudos,Activity,2139114591
"Feb 14, 2019, 8:13:08 PM",Kudos,Activity,2142047970
"Feb 14, 2019, 8:13:15 PM",Kudos,Activity,2136509089
"Feb 14, 2019, 8:13:26 PM",Kudos,Activity,2136939382
"Feb 14, 2019, 8:13:30 PM",Kudos,Activity,2139216462
"Feb 14, 2019, 8:13:33 PM",Kudos,Activity,2137379977
"Feb 14, 2019, 8:13:36 PM",Kudos,Activity,2134137517
"Feb 14, 2019, 8:13:40 PM",Kudos,Activity,2134133606
"Feb 14, 2019, 8:13:48 PM",Kudos,Activity,2142971664
"Feb 14, 2019, 8:13:51 PM",Kudos,Activity,2133989962
"Feb 14, 2019, 8:13:55 PM",Kudos,Activity,2134467300
"Feb 14, 2019, 8:13:59 PM",Kudos,Activity,2134159320
"Feb 14, 2019, 8:14:08 PM",Kudos,Activity,2134131253
"Feb 14, 2019, 8:14:10 PM",Kudos,Activity,2134261411
"Feb 14, 2019, 8:14:21 PM",Kudos,Activity,2134171686
"Feb 14, 2019, 8:14:28 PM",Kudos,Activity,2129855824
"Feb 14, 2019, 8:14:31 PM",Kudos,Activity,2129857172
"Feb 14, 2019, 8:14:36 PM",Kudos,Activity,2132442560
"Feb 14, 2019, 8:14:42 PM",Kudos,Activity,2130584814
"Feb 14, 2019, 8:14:45 PM",Kudos,Activity,2131638718
"Feb 14, 2019, 8:14:51 PM",Kudos,Activity,2128395071
"Feb 14, 2019, 8:14:54 PM",Kudos,Activity,2128110776
"Feb 14, 2019, 8:14:57 PM",Kudos,Activity,2128334709
"Feb 15, 2019, 8:04:08 PM",Kudos,Activity,2150828515
"Feb 15, 2019, 8:04:12 PM",Kudos,Activity,2150911667
"Feb 15, 2019, 8:04:15 PM",Kudos,Activity,2151073327
"Feb 15, 2019, 8:04:23 PM",Kudos,Activity,2150220097
"Feb 16, 2019, 2:33:18 PM",Kudos,Activity,2152666850
"Feb 16, 2019, 2:33:21 PM",Kudos,Activity,2152788394
"Feb 16, 2019, 2:33:27 PM",Kudos,Activity,2152753695
"Feb 16, 2019, 2:33:41 PM",Kudos,Activity,2152329781
"Feb 16, 2019, 2:33:53 PM",Kudos,Activity,2152934449
"Feb 16, 2019, 2:34:00 PM",Kudos,Activity,2152906953
"Feb 17, 2019, 3:42:43 PM",Kudos,Activity,2155102896
"Feb 17, 2019, 3:42:44 PM",Kudos,Activity,2155369475
"Feb 17, 2019, 5:07:42 PM",Kudos,Activity,2154957446
"Feb 17, 2019, 5:07:50 PM",Kudos,Activity,2154973732
"Feb 17, 2019, 10:13:48 PM",Kudos,Activity,2156480406
"Feb 17, 2019, 10:13:49 PM",Kudos,Activity,2156228406
"Feb 22, 2019, 8:19:19 PM",Kudos,Activity,2167088755
"Feb 22, 2019, 8:19:22 PM",Kudos,Activity,2164828294
"Feb 22, 2019, 8:19:25 PM",Kudos,Activity,2166795144
"Feb 22, 2019, 8:19:27 PM",Kudos,Activity,2164338309
"Feb 22, 2019, 8:19:31 PM",Kudos,Activity,2162897229
"Feb 22, 2019, 8:19:35 PM",Kudos,Activity,2162596782
"Feb 22, 2019, 8:19:38 PM",Kudos,Activity,2165192631
"Feb 22, 2019, 8:19:42 PM",Kudos,Activity,2165253918
"Feb 22, 2019, 8:19:46 PM",Kudos,Activity,2167386464
"Feb 22, 2019, 8:19:50 PM",Kudos,Activity,2162324047
"Feb 22, 2019, 8:19:52 PM",Kudos,Activity,2157622025
"Feb 22, 2019, 8:19:55 PM",Kudos,Activity,2160694271
"Feb 22, 2019, 8:19:59 PM",Kudos,Activity,2162089477
"Feb 22, 2019, 8:20:02 PM",Kudos,Activity,2162387969
"Feb 22, 2019, 8:20:04 PM",Kudos,Activity,2156963898
"Feb 22, 2019, 8:20:08 PM",Kudos,Activity,2160473151
"Feb 22, 2019, 8:20:18 PM",Kudos,Activity,2157897098
"Feb 22, 2019, 8:20:31 PM",Kudos,Activity,2159950259
"Feb 22, 2019, 8:20:38 PM",Kudos,Activity,2157369666
"Feb 23, 2019, 4:10:08 PM",Kudos,Activity,2169206595
"Feb 23, 2019, 4:10:11 PM",Kudos,Activity,2169178025
"Feb 23, 2019, 4:10:14 PM",Kudos,Activity,2169013526
"Feb 23, 2019, 4:10:16 PM",Kudos,Activity,2168841284
"Feb 23, 2019, 4:10:22 PM",Kudos,Activity,2169001194
"Feb 23, 2019, 4:10:25 PM",Kudos,Activity,2168965172
"Feb 23, 2019, 4:10:32 PM",Kudos,Activity,2168681260
"Feb 24, 2019, 2:26:45 PM",Kudos,Activity,2171722441
"Feb 24, 2019, 2:26:52 PM",Kudos,Activity,2171829945
"Feb 25, 2019, 4:24:34 PM",Kudos,Activity,2173077922
"Feb 25, 2019, 4:24:37 PM",Kudos,Activity,2174481036
"Feb 25, 2019, 9:15:32 PM",Kudos,Activity,2174738817
"Feb 25, 2019, 9:15:35 PM",Kudos,Activity,2175265277
"Feb 25, 2019, 9:15:37 PM",Kudos,Activity,2174741793
"Feb 27, 2019, 8:20:14 PM",Kudos,Activity,2176772668
"Feb 27, 2019, 8:20:16 PM",Kudos,Activity,2176278765
"Feb 27, 2019, 8:20:19 PM",Kudos,Activity,2177281906
"Feb 27, 2019, 8:20:21 PM",Kudos,Activity,2177061987
"Mar 1, 2019, 10:18:59 PM",Kudos,Activity,2183856003
"Mar 1, 2019, 10:19:05 PM",Kudos,Activity,2181423187
"Mar 1, 2019, 10:19:08 PM",Kudos,Activity,2183269910
"Mar 1, 2019, 10:19:13 PM",Kudos,Activity,2184094968
"Mar 1, 2019, 10:19:17 PM",Kudos,Activity,2181187887
"Mar 1, 2019, 10:19:21 PM",Kudos,Activity,2181349966
"Mar 1, 2019, 10:19:27 PM",Kudos,Activity,2183357651
"Mar 2, 2019, 8:28:56 PM",Kudos,Activity,2185359382
"Mar 2, 2019, 8:28:58 PM",Kudos,Activity,2185459166
"Mar 2, 2019, 8:29:00 PM",Kudos,Activity,2185687524
"Mar 2, 2019, 8:29:04 PM",Kudos,Activity,2185585163
"Mar 2, 2019, 8:29:17 PM",Kudos,Activity,2185200528
"Mar 3, 2019, 9:59:07 PM",Kudos,Activity,2187842366
"Mar 3, 2019, 9:59:09 PM",Kudos,Activity,2187867296
"Mar 3, 2019, 9:59:14 PM",Kudos,Activity,2188366843
"Mar 3, 2019, 9:59:29 PM",Kudos,Activity,2188270863
"Mar 3, 2019, 9:59:34 PM",Kudos,Activity,2187954938
"Mar 3, 2019, 9:59:50 PM",Kudos,Activity,2187540266
"Mar 4, 2019, 8:37:51 PM",Kudos,Activity,2190452937
"Mar 4, 2019, 8:37:54 PM",Kudos,Activity,2190327080
"Mar 4, 2019, 8:37:56 PM",Kudos,Activity,2190326964
"Mar 6, 2019, 5:25:50 AM",Kudos,Activity,2192784788
"Mar 6, 2019, 5:25:53 AM",Kudos,Activity,2193342064
"Mar 6, 2019, 5:26:16 AM",Kudos,Activity,2193655467
"Mar 7, 2019, 6:57:23 AM",Kudos,Activity,2195279730
"Mar 7, 2019, 6:57:33 AM",Kudos,Activity,2195429830
"Mar 8, 2019, 7:36:23 AM",Kudos,Activity,2197470744
"Mar 8, 2019, 7:36:26 AM",Kudos,Activity,2197230800
"Mar 8, 2019, 7:36:29 AM",Kudos,Activity,2197550461
"Mar 8, 2019, 7:36:42 AM",Kudos,Activity,2196663116
"Mar 9, 2019, 9:25:25 AM",Kudos,Activity,2198761616
"Mar 9, 2019, 9:25:29 AM",Kudos,Activity,2199792707
"Mar 9, 2019, 9:25:33 AM",Kudos,Activity,2199057429
"Mar 9, 2019, 9:25:42 AM",Kudos,Activity,2199445546
"Mar 12, 2019, 3:35:34 PM",Kudos,Activity,2206429222
"Mar 12, 2019, 3:35:38 PM",Kudos,Activity,2206632823
"Mar 12, 2019, 3:35:45 PM",Kudos,Activity,2207842325
"Mar 12, 2019, 3:35:58 PM",Kudos,Activity,2201352729
"Mar 12, 2019, 3:36:04 PM",Kudos,Activity,2201310930
"Mar 12, 2019, 3:36:08 PM",Kudos,Activity,2201077979
"Mar 12, 2019, 3:36:13 PM",Kudos,Activity,2201073123
"Mar 12, 2019, 3:36:16 PM",Kudos,Activity,2203826420
"Mar 12, 2019, 3:36:22 PM",Kudos,Activity,2203650412
"Mar 12, 2019, 3:36:24 PM",Kudos,Activity,2203421864
"Mar 12, 2019, 3:36:31 PM",Kudos,Activity,2203448269
"Mar 12, 2019, 3:36:37 PM",Kudos,Activity,2203425586
"Mar 12, 2019, 3:36:42 PM",Kudos,Activity,2204840584
"Mar 12, 2019, 3:36:44 PM",Kudos,Activity,2203322841
"Mar 12, 2019, 3:36:49 PM",Kudos,Activity,2203970632
"Mar 12, 2019, 3:36:53 PM",Kudos,Activity,2201205844
"Mar 12, 2019, 3:36:55 PM",Kudos,Activity,2203494156
"Mar 12, 2019, 3:36:59 PM",Kudos,Activity,2201164700
"Mar 12, 2019, 3:37:02 PM",Kudos,Activity,2203318199
"Mar 12, 2019, 3:37:04 PM",Kudos,Activity,2201387389
"Mar 12, 2019, 3:37:06 PM",Kudos,Activity,2200856928
"Mar 12, 2019, 3:37:12 PM",Kudos,Activity,2201192551
"Mar 12, 2019, 3:37:18 PM",Kudos,Post,4601037
"Mar 12, 2019, 3:37:23 PM",Kudos,Activity,2200730256
"Mar 13, 2019, 6:48:00 PM",Kudos,Activity,2210571089
"Mar 13, 2019, 6:48:03 PM",Kudos,Activity,2210870806
"Mar 13, 2019, 6:48:06 PM",Kudos,Activity,2208906679
"Mar 13, 2019, 6:48:09 PM",Kudos,Activity,2209060141
"Mar 13, 2019, 6:48:11 PM",Kudos,Activity,2211040232
"Mar 13, 2019, 6:48:16 PM",Kudos,Activity,2208658732
"Mar 13, 2019, 6:48:19 PM",Kudos,Activity,2208619891
"Mar 14, 2019, 1:13:58 PM",Kudos,Activity,2212278767
"Mar 14, 2019, 1:14:00 PM",Kudos,Activity,2212469452
"Mar 16, 2019, 9:36:39 AM",Kudos,Activity,2216358348
"Mar 16, 2019, 9:36:43 AM",Kudos,Activity,2216246091
"Mar 16, 2019, 9:36:45 AM",Kudos,Activity,2215049230
"Mar 16, 2019, 9:36:49 AM",Kudos,Activity,2213186457
"Mar 16, 2019, 9:36:55 AM",Kudos,Activity,2213331767
"Mar 16, 2019, 9:36:59 AM",Kudos,Activity,2213298247
"Mar 16, 2019, 9:37:01 AM",Kudos,Activity,2213071473
"Mar 16, 2019, 9:37:09 AM",Kudos,Activity,2215230298
"Mar 17, 2019, 11:03:40 AM",Kudos,Activity,2219011039
"Mar 17, 2019, 11:03:43 AM",Kudos,Activity,2219153946
"Mar 17, 2019, 11:03:46 AM",Kudos,Activity,2216934696
"Mar 17, 2019, 11:03:49 AM",Kudos,Activity,2216949135
"Mar 17, 2019, 11:03:52 AM",Kudos,Activity,2216860108
"Mar 17, 2019, 11:03:54 AM",Kudos,Activity,2216767023
"Mar 17, 2019, 11:04:05 AM",Kudos,Activity,2216833180
"Mar 17, 2019, 11:05:59 AM",Kudos,Activity,2216724382
"Mar 17, 2019, 11:06:14 AM",Kudos,Activity,2216748253
"Mar 17, 2019, 11:06:17 AM",Kudos,Activity,2216749471
"Mar 17, 2019, 11:06:19 AM",Kudos,Activity,2216725242
"Mar 17, 2019, 12:10:12 PM",Kudos,Activity,2219294946
"Mar 17, 2019, 12:10:37 PM",Kudos,Activity,2219428265
"Mar 17, 2019, 12:10:41 PM",Kudos,Activity,2219131467
"Mar 17, 2019, 3:40:01 PM",Kudos,Activity,2219773482
"Mar 17, 2019, 3:40:04 PM",Kudos,Activity,2219694315
"Apr 3, 2019, 5:58:57 PM",Kudos,Activity,2262067857
"Apr 3, 2019, 5:58:59 PM",Kudos,Activity,2262613621
"Apr 3, 2019, 5:59:03 PM",Kudos,Activity,2261503913
"Apr 3, 2019, 5:59:05 PM",Kudos,Activity,2260061517
"Apr 3, 2019, 5:59:08 PM",Kudos,Activity,2261574219
"Apr 3, 2019, 5:59:09 PM",Kudos,Activity,2259742705
"Apr 3, 2019, 5:59:27 PM",Kudos,Activity,2256816604
"Apr 3, 2019, 5:59:29 PM",Kudos,Activity,2262354087
"Apr 3, 2019, 5:59:32 PM",Kudos,Activity,2257171113
"Apr 3, 2019, 5:59:35 PM",Kudos,Activity,2262613161
"Apr 3, 2019, 5:59:38 PM",Kudos,Activity,2257850520
"Apr 3, 2019, 5:59:45 PM",Kudos,Activity,2262613303
"Apr 3, 2019, 5:59:49 PM",Kudos,Activity,2251725713
"Apr 3, 2019, 6:00:01 PM",Kudos,Activity,2251120922
"Apr 3, 2019, 6:00:05 PM",Kudos,Activity,2254407833
"Apr 3, 2019, 6:00:09 PM",Kudos,Activity,2251454187
"Apr 3, 2019, 6:00:11 PM",Kudos,Activity,2251689239
"Apr 3, 2019, 6:00:14 PM",Kudos,Activity,2260753148
"Apr 3, 2019, 6:00:17 PM",Kudos,Activity,2249292172
"Apr 5, 2019, 3:35:03 PM",Kudos,Activity,2265025059
"Apr 5, 2019, 3:35:26 PM",Kudos,Activity,2264547603
"Apr 6, 2019, 10:02:34 AM",Kudos,Activity,2268164231
"Apr 6, 2019, 10:02:36 AM",Kudos,Activity,2268456543
"Apr 7, 2019, 4:06:01 PM",Kudos,Activity,2271432603
"Apr 7, 2019, 4:06:09 PM",Kudos,Activity,2271074489
"Apr 7, 2019, 4:06:22 PM",Kudos,Activity,2271641656
"Apr 7, 2019, 4:06:27 PM",Kudos,Activity,2271641957
"Apr 7, 2019, 4:06:34 PM",Kudos,Activity,2271571588
"Apr 7, 2019, 4:06:38 PM",Kudos,Activity,2268826546
"Apr 7, 2019, 4:06:43 PM",Kudos,Activity,2268812911
"Apr 7, 2019, 4:06:46 PM",Kudos,Activity,2268340441
"Apr 11, 2019, 2:51:11 PM",Kudos,Activity,2281644840
"Apr 11, 2019, 2:52:11 PM",Kudos,Activity,2279558305
"Apr 11, 2019, 2:52:13 PM",Kudos,Activity,2279968975
"Apr 11, 2019, 2:52:16 PM",Kudos,Activity,2277360838
"Apr 11, 2019, 2:52:23 PM",Kudos,Activity,2279643815
"Apr 11, 2019, 2:52:26 PM",Kudos,Activity,2277155275
"Apr 11, 2019, 2:52:33 PM",Kudos,Activity,2279860977
